SKU,NAME,CASE QTY,PRICE EACH,PRICE BREAK 1,PRICE BREAK 2,PRICE BREAK 3,PRICE BREAK 4,PRICE BREAK 5,CATALOG,PAGES,PREVIOUS PRICE,PREVIOUS PRICE BREAK 1,PREVIOUS PRICE BREAK 2,PREVIOUS PRICE BREAK 3,PREVIOUS PRICE BREAK 4,PREVIOUS PRICE BREAK 5,LAST PRICE CHANGE DATE,Verification_Status,Product_Category,Related_SKU_Prefix
LTM7214,Polar Camel 20 oz. White Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7215,Polar Camel 20 oz. Green Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7216,Polar Camel 20 oz. Black Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,45         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7217,Polar Camel 20 oz. Yellow Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7218,Polar Camel 20 oz. Coral Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7219,Polar Camel 20 oz. Olive Green Ringneck Tumbler with Logo Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,46         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7230,Polar Camel 20 oz. Black/Bright Gold ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,07/21/2025,Confirmed,Main Product,LTM
LTM7231,Polar Camel 20 oz. Red/Bright Gold ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,07/21/2025,Confirmed,Main Product,LTM
LTM7232,Polar Camel 20 oz. Purple/Bright Gold ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,07/21/2025,Confirmed,Main Product,LTM
LTM7233,Polar Camel 20 oz. Navy Blue/Bright Gold ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,07/21/2025,Confirmed,Main Product,LTM
LTM7234,Polar Camel 20 oz. Maroon/Bright Gold ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,07/21/2025,Confirmed,Main Product,LTM
LTM7235,Polar Camel 20 oz. Green/Bright Gold ION-Plated Ringneck Tumbler with Slider Lid,24,11.3,9.55,9.25,8.95,0,0,Coming Soon,0,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,07/21/2025,Confirmed,Main Product,LTM
LTM7251,Polar Camel 20 oz. Stainless Steel Ringneck Tumbler with Slider Lid,24,9.8,8.2,7.8,7.5,0,0,CATALOG24,47         ,9.35,7.8,7.45,7.15,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7252,Polar Camel 20 oz. Full Black Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,47         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7253,Polar Camel 20 oz. Red Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,47         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7254,Polar Camel 20 oz. Royal Blue Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,47         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
